01	0xc1180080
5_03_Johnny_Intro1_3	0x745c47b9
5_03_Johnny_Intro2_1	0x7b9f47b9
5_03_Johnny_Intro2_2	0x7c9f47b9
5_03_Johnny_Intro3_1	0x84e247b9
5_03_Johnny_Intro3_2	0x85e247b9
5_03_Johnny_Intro3_3	0x86e247b9
5_03_Johnny_Intro4_1	0x8d2548b9
5_03_Johnny_Intro5_1	0x966848b9
5_03_Johnny_Intro5_2	0x976848b9
5_03_Johnny_Intro5_3	0x986848b9
5_03_Johnny_Intro6_1	0x9fab48b9
5_03_Johnny_Intro7_1	0xa8ee48b9
5_03_Johnny_Intro7_2	0xa9ee48b9
5_03_NIS_Gateclose	0x604e3694
5_03_NIS_Outro	0xfed4569a
5_03_Rec_Door	0x8ffaa7ea
5_03_Rec_Door_Close	0xa093f8d8
5_03_Rec_Door_Close_Anim	0xb01fcbd5
5_03_Rec_Door_Close_Break	0xd01107f9
5_03_Rec_Door_Close_Break_Anim	0x40df059c
5_03_Rec_Door_Para	0x3c8bf994
5_03_Reset	0x7d7e528a
5_03_See_Player	0x577ec98c
5_03_Sleeping_Orderly	0x21da119d
5_03_Sleeping_Orderly_Look	0x6532cbab
5_03_Sleeping_Orderly_Sleep	0xf93b71e3
5_03_Sleeping_Orderly_To_Sleep	0x1569e1d1
5_03_Sleeping_Orderly_Wake_Up	0x70d71e8f
5_03_Stand_Smoke	0xe858788f
5_03_Stand_Talking	0xfffb56c0
5_04	0x320a3387
5_05	0x330a3387
5_06	0x340a3387
5_07_After_Power	0x54757198
5_07a	0x60391eaf
5_07a_Redstar_Gate	0x22df54bb
5_07b	0x61391eaf
5_07b_Redstar_Gate	0x755181cf
5_07c	0x62391eaf
5_07c_OmarPlayer	0x2d6d0fa8
5_07c_OmarPlayerOilDrum	0x976e6883
5_07c_OmarZoe	0x586eb6e1
5_07c_ZoeLeaves	0xe77509ac
5_09	0x370a3387
5_09_BikeReturnCut	0x7934aff3
5_09_Cityhall_Cut	0x2f1f4099
5_09_Cityhall_Cut_Child	0x08b3d1ec
5_09_DROP_06	0xb290a1a9
5_09_DROP_07	0xb390a1a9
5_09_DROP_08	0xb490a1a9
5_09_DROP_09	0xb590a1a9
5_09_DROP_10	0x2f91a1a9
5_09_DROP_11	0x3091a1a9
5_09_DROP_12	0x3191a1a9
5_09_INTRO_01	0xe0b377da
5_09_INTRO_02	0xe1b377da
5_09_INTRO_03	0xe2b377da
5_09_INTRO_04	0xe3b377da
5_09_INTRO_05	0xe4b377da
5_09_INTRO_06	0xe5b377da
5_09_INTRO_07	0xe6b377da
5_09_Introduction	0x7630b5be
5_10	0xb10a3387
5_B	0xbc110e80
5_G5	0xf8153387
5_G5_Begin	0xb66ffd94
6-1	0x1e3b0e80
6-1_DeadArm	0xdf5ae5d0
6-1_EarGrab	0xf9375bc2
6-1_Slap	0x0932f8a5
6-1_Vs_4-10	0x85a621d3
6-1_Vs_6-1	0x595c3dbc
6-1_Vs_Player	0xd2b794df
6-5	0x223b0e80
6-5_DeadLeg	0x194c2db5
6-5_HandCrush	0x839508d1
6-5_Trip	0xbe432d94
6-5_Vs_4-10	0x09bd66b7
6-5_Vs_6-1	0x855cd499
6-5_Vs_Player	0x760ee7fa
6B_Hold	0x02a61983
6_01	0xca575587
6_01_Launch	0xb01f3695
6_02	0xcb575587
6_02GDORM	0xdef03981
6_02_Opening	0x78ecc1b5
6_02gdorm	0xdef03981
6_03	0xcc575587
6_B	0xc5540e80
6_Dummy	0xe362e1a8
6_PassAll	0x0b42f1a8
6footWall	0x26f2a19e
6footWallFall	0xe106c5c1
6footWallLandEarly	0x42f831d3
6sec	0x2f3e5287
8sec	0x65d99687
A	0x41000080
ABORT	0x9826e8fd
AGR1	0x0176c888
AGR2	0x0276c888
AGRF	0x1676c888
AG_SO	0xaddb97fe
AGymLght	0x01d43eb1
AI	0x8c210080
AIActionOpps	0x422d8eb2
AIButes	0xd3fd15ac
AIControlled	0xaa830782
AIController	0xb8830782
AICtrl	0x139e10e7
AIFire	0x7aa574e7
AIRoot	0x7ad911e9
AISwirlie	0x7f81be85
AI_2_02	0x52df75a4
AI_Banana	0x70d749cf
AI_Boxer	0xc95512bf
AI_Dog	0xe9e8ccea
AI_Drop	0xbefcdba6
AI_EDGAR_5_B	0x0ff22edf
AI_FightTutorial	0xa7f84bbc
AI_MASCOT_4_05	0xd77b79e7
AI_Rat	0x4a8cd0ea
AI_SitTest	0xf1a9a3da
AI_Wrestler	0x8dfe50cd
AMBIENT2	0x8296668d
AMBIENT3	0x8396668d
AMBIENT4	0x8496668d
AMBIENT5	0x8596668d
AMBIENT6	0x8696668d
AMBIENT7	0x8796668d
AMB_WEIGHTSHIFT	0xe134228d
ANIMUPDATE	0xcea8e2da
AN_Dog	0x7e7891c2
AN_Rat	0xdf1b95c2
ARMSFOLD	0x788b3e93
ARMSONHIPS	0xf68144d1
ASYDOORS	0x8abf0b8c
ATTACKED	0x1309e3a0
ATTRACT	0xf52950b6
AXEHANDLE	0xd6d036d9
A_DISMISS	0xa497a69f
A_TAUNT_A	0x4e9beeb1
A_TAUNT_U	0x629beeb1
A_WAVE_F	0x5adba6d9
AbhorCheck	0x56f2ddc9
AboveBelowObjs	0xe00066d7
AboveBelowObjs2	0xd27232b9
AcceptApology	0xb9d138ed
AcceptApologyGirls	0xdeba86a4
AcceptGift	0xdca537b2
AcceptScenario	0x98fd3bea
AccuracySpawn	0x6e7e0088
AcquireNewTarget	0x5b79efc8
AcquireProp	0x05aab4fd
AcquireTheProp	0x62715cd8
Act	0xe6271180
Action	0x8e9c0280
Action1	0xdb1c5681
Action2	0xdc1c5681
Action3	0xdd1c5681
Action4	0xde1c5681
ActionBridge	0x279c16cb
ActionCycle	0x645257dc
ActionOpps	0xd68b018f
ActionOppsBase	0xb394ae9c
ActionOppsCombat	0x06de83a3
ActionOpps_MotorBike	0xa50e9def
ActionRequest	0xed2bb880
Action_Breakout	0x9456cbce
Actions	0xfd1c5681
ActionsGirl	0xddd7caf2
Activate	0x078efdaf
ActivateBot	0x508a3caf
ActivateBotPed	0xd3e4f6ad
ActivateByPed	0x4deca982
ActivateDoor	0xe95f3fac
ActivateDoorKick	0x47fbb1e4
ActivateSwitch	0x774fb5ec
ActivateTop	0xee4041af
ActivateTopPed	0x7dfcbadc
ActivationResults	0x800d32d9
Active	0x1aa00280
Active2	0x80ed5781
Active3	0x81ed5781
Active4	0x82ed5781
ActiveCombat	0xaa37fbfb
AddPeds	0x257fece4
AddRockets	0x2a605bca
AddStuffToTray	0xecfe7bb0
AdjustBurner	0x8749ffe7
AdjustGravity	0xf3273da3
AdmisTicket	0xcceffa9e
AdoreReact	0x6c760e9f
Adult	0xf2502efe
AdultAuthorityFight	0xd3327784
AdultChatter	0x8be0739e
AdultFighWarn	0xfcd80ac3
AdultFight	0xbafae799
AdultFightExec	0x4baa6e9a
AdultFightFemale	0x026f8793
AdultFightMale	0xeb147b9b
AdultFightMove	0x87c47e9b
AdultGrapple	0x6503dfc3
AdultGreet	0xe3e3a9ac
AdultGreetClothing	0x7b3c0bfd
AdultGreetClothingDislike	0x362dbec9
AdultGreetClothingLike	0x26e38e92
AdultGreetCurfew	0x2b388ffb
AdultGreetSchool	0xff7588f6
AdultIdle	0x52bf578b
AdultWarning	0x466a6285
AdultWarning1	0x03625cc1
AdultWarning2	0x04625cc1
AdultWarning3	0x05625cc1
Adult_Hold_escape	0x1c30b3b4
Adult_Male	0xd66e46d1
Adult_Takedown	0x56a468dd
Adults	0x296cb391
Aerobic	0xcfae0dd6
Aerobics	0x40740089
AfraidReaction	0xd8fd05c8
AfterCatchSuccess	0x6064e39a
AfterClosed	0xc05955e6
AfterHours	0xfbd9a690
AfterNoon	0xc48d65c2
AfterStart	0xcaf663d2
AfterUsingDoor	0xb2619691
Aggressive	0xb45d84c2
AgroTaunts	0x184edbc6
Aim	0xf12a1180
AimIdle	0x01038deb
AimMode	0xb81619ec
AimOut	0x855866e8
Aim_2Idle	0x8803bf90
Aim_Horiz	0x2a29be93
Aim_Horiz_Control	0xec30539d
Aim_Horiz_Control_AI	0xc79c86c6
Aim_Loop	0xda6f698c
Aim_Vert	0x1bdbbd8d
Aim_Vert_Control	0x7d0e199c
Aim_Vert_Control_AI	0x92603af9
Air	0xf62a1180
AirGrab	0x3a9c10c3
AirGrabGoofy	0x4c831bd3
AirGrabRelease	0xd9b204db
AirGrabReleaseGoofy	0xb9415ea7
AirOpps	0xbe8a22c4
AirStand	0x181f69a4
AirState	0x2b2269a4
AlarmSpeech	0x5789e386
Algie	0xb4113dff
Algie01	0x15d4c7f4
Algie02	0x16d4c7f4
Algie03	0x17d4c7f4
AlgieCower	0x944532cc
AlgieJac	0x1c5e48c2
AlgieOhFace	0x12edc4ca
AlgieResponse	0x2125b5c1
Algie_1_05	0xb22bafb3
Algie_Block	0x82da889a
Algie_Block_1	0x60e5ffbf
Algie_Idle	0xab6edfb6
Algie_Idle_Loops	0x8b432191
Ali	0x762c1180
AliGoofy	0x40e28d97
AliHigh	0x1c0bc297
AliHighGoofy	0xd288d49c
AliSpeech	0x64b004e8
All	0x792c1180
AlliesX	0xba758ccc
Ally	0x44c2c988
AllyAboutToLeave	0x83374398
AllyAttacked	0xd789a693
AllyAttacker	0xe589a693
AllyAttackerDamageRebel	0x1a4513f6
AllyAttackerDamageWeak	0x24d6cecc
AllyAttackerDamaged	0x78805dc6
AllyAttackerTargetted	0xcd897fce
AllyAttacker_NoDamage	0x3ea1979a
AllyCheer	0x65f06a87
AllyCheerMove	0xa211c586
AllyCheering	0xe9338b95
AllyCombatLoco	0xe754158a
AllyCower	0x44c65f88
AllyFearAction	0x3603f993
AllyFearActionDamageRebel	0x05b497e3
AllyFearActionDamageRebelDismiss	0xe52103db
AllyFearActionDamageWeak	0x9d11f1c0
AllyFearActionDamaged	0xf376daa8
AllyFindTarget	0xf25a15ae
AllyLoco	0xe7abaac5
AllyLost	0x1cb4aac5
AllyOffer	0x0424cbd9
AllyOpp	0x33ecb3ce
AllyOpps	0x6cde11c6
AllyOps	0x36ecb3ce
AllyOps2	0xd4df11c6
AltFire	0xff4a94d8
AmbTalk1	0xe3aaf3cd
AmbTalk2	0xe4aaf3cd
AmbTalk3	0xe5aaf3cd
AmbTalk4	0xe6aaf3cd
Ambient	0x709f8798
Ambient1	0x8196668d
Ambient2	0x8296668d
AmbientActions	0xcdf6edbd
AmbientActions_GroupLoad1	0xc650daba
AmbientActions_GroupLoad2	0xc750daba
AmbientActions_GroupLoad3	0xc850daba
AmbientActions_Opp	0x697a79de
AmbientActions_Tired	0xaee223f4
AmbientActions_VTired	0x34194ba5
AmbientDropCleanup	0x355ecfd9
AmbientExecute	0x79ab78aa
AmbientGift_FAIL	0x8d956edc
AmbientSpawn	0x1ffe1d82
Ambient_1	0xbe1b7fdb
Ambient_10	0x6a320bd2
Ambient_11	0x6b320bd2
Ambient_12	0x6c320bd2
Ambient_2	0xbf1b7fdb
Ambient_3	0xc01b7fdb
Ambient_4	0xc11b7fdb
Ambient_5	0xc21b7fdb
Ambient_6	0xc31b7fdb
Ambient_7	0xc41b7fdb
Ambient_8	0xc51b7fdb
Ambient_9	0xc61b7fdb
Ambient_Clapping	0x111e14f5
Ambient_idle_1	0xe5ec7eb7
Ambient_idle_2	0xe6ec7eb7
Ambient_idle_3	0xe7ec7eb7
Ambient_idle_4	0xe8ec7eb7
Ambient_idle_5	0xe9ec7eb7
Ambient_idle_6	0xeaec7eb7
Ammo1	0x83f460ff
Ammo2	0x84f460ff
Ammo3	0x85f460ff
AmmoCheck	0xbe5858e0
AnchoredToVehicle	0x597faeaa
AngelBand	0xe20f90e5
Angry	0x99b181ff
AngryDismiss	0x4107a4e3
AngryDriver	0x096840a4
AngryWith	0xeb9f4c92
AniBBall	0x05f26ca7
AniBroom	0xbd7795a9
AniDice	0x8769418e
AniFooty	0xcb6a65ef
AniGlobe	0x012f8c80
AniPillo	0x16eb1f9e
Anim	0xc146ca88
Anim01	0x8a18a1bf
Anim02	0x8b18a1bf
Anim03	0x8c18a1bf
Anim04	0x8d18a1bf
Anim1	0xf43482ff
Anim1a	0x1d19a1bf
Anim2	0xf53482ff
Anim2a	0xa019a1bf
Anim3	0xf63482ff
Anim3a	0x231aa1bf
AnimExecute	0xf49bc7a4
AnimLoad	0x6374dee9
AnimLoadTrigger	0x81cce2b9
AnimSave	0xe2f3caea
AnimSound	0xf6ccbaa7
AnimSuccess	0xd2a1dff0
Animate01	0x4e3f6bec
Animate02	0x4f3f6bec
AnimatePinky	0x5a6e5884
AnimatedLadder	0xe14503e1
Animation	0x6c5b6cec
AnimationNodes	0x0d27fbde
Animations	0x97c872fb
Animations_Child	0x3044a5c0
Anims	0x163582ff
Anims2	0x742aa1bf
Annoyed	0x5a8083e7
AnyStruggle	0x31c0fccc
Apologize	0x4c44e58f
ApologizeTo	0xf775ef8f
Apology	0x8147b0ef
ApologyChoices	0xdde7a1ab
ApologyStim	0xaea3dea7
ApologyStimCombat	0x1edc8c88
Apology_CHILL	0x928651cb
Apology_COPS	0x9dba4cb7
Apology_Default	0x8fb41b88
Apology_GOOD	0x77f0d5b7
Apology_Girl	0xd25fd4b7
Apology_SMOOTH	0x98c28f9b
Apple	0xfaa4c8ff
ApplyOil	0xe8fa11a4
ApplyRatchet	0x9fcb49a3
ApplyTightener	0xa2fd598a
ApplyTorch	0x26a0e0d1
AquaStore	0xbdc5c1bc
ArcadeGame	0x02feec85
ArcadeMach	0x89caba86
ArcadeMaster	0x8e1bbba1
ArcadeMiniGames	0xd2ae59e2
ArcadePlay1	0x899fb7a7
ArcadePlay2	0x8a9fb7a7
ArcadePlay3	0x8b9fb7a7
ArcadePlay4	0x8c9fb7a7
ArcadePlay5	0x8d9fb7a7
ArcadeRace	0x8d4e6687
ArcadeRace3D	0x52c42789
ArcadeRaceCameraShots	0x278742e2
ArcadeRaceCar	0x4fa55daf
ArcadeRaceRocket	0x31797bfd
ArcadeRacer3D	0x9e8b61af
Arcades	0x831a9892
ArmPump	0x703d28c4
Armoir	0x38bb6186
Armor	0xab780c80
Art	0x932f1180
Art1X	0x963e0e80
Art2X	0x193f0e80
Art_Teacher_Offense	0xaddb26b5
AskAbout	0xf88c6894
AssThrust	0xc1c99fab
AsyBars	0x139c6b90
AsyDoors	0x8abf0b8c
AsySwtch	0x96226d94
AtBike	0xf44002a8
AtBikeLHS	0x93c36287
AtBikeLHS_failed	0x4d9437b5
AtBikeRHS	0xc9556487
AtBikeRHS_failed	0x9f5c3fac
AtBottom	0x2e3b9fe9
AtCar	0x5d6e4e80
Attach	0x7d9969aa
AttachApples	0x363608e4
AttachMarbles	0x0dd3988d
AttachPropPed	0xd7d0b1ac
AttachSign	0x02da93e0
AttachSign_EDNA	0x4b0e399f
AttachSign_FAT	0x34a9aced
AttachSign_Gen	0x43eeaced
AttachSign_GymTeacher	0xe83ecf9f
AttachSign_HUGE	0x2467a49f
AttachSign_RUSSELL	0x2960e9b1
AttachSign_SMALL	0xbaa123f1
AttachWeapon	0xc5614ebe
AttachedAllyLoco	0xdfbeaae6
AttachedAllyLoco_Big	0x082958dc
AttachedEffect	0xc9fdced7
Attack	0x809969aa
AttackActions	0x7db57f96
AttackAnim	0x41d8d492
AttackBlocked	0x5c8645ca
AttackCar	0x701d2dd4
AttackCheck	0x4c3337c5
AttackExecute	0x296a0a83
AttackFace	0xb9f17c93
AttackFix	0xa9ea2dd4
AttackFromCover	0x49865cc7
AttackIdle	0x40a8e493
AttackInterrupt	0xcf6008e8
AttackLoop	0x08744e94
AttackObjective	0xa5b6a4cf
AttackOnSight	0xa2a763b5
AttackOps	0x8a4930d4
AttackPed	0xe38630d4
AttackRightsAcquire	0xf7cabcfb
AttackRightsRelease	0x3c3ab698
AttackSpeech	0xde2bf2af
AttackSpeechBank	0xb2e4fec6
AttackSpeedMaint	0x708a279a
AttackVehicleEnd	0xa7485fae
AttackWarn	0xba20c495
AttackWarnAdult	0x8082c7f8
AttackWarnAnim	0x9bdd8ebb
AttackWarnAuth	0x76b890bb
AttackWarnAuthHighPunish	0x1dd548f5
AttackWarnClear	0xc725f19c
AttackWarnShopkeep	0xd502f98f
AttackWarnSpeech	0x08eae2cd
AttackWarning	0x60085f84
AttackWarningOpp	0x27cbe3d7
AttackWarningOpps	0x48f590f9
AttackWarnings	0x7349a1bc
Attack_Pillar_In	0x77157be2
Attack_Pillar_Out	0x0492fde4
Attack_Pillar_Wait	0xe3e2ceae
Attacked	0x1309e3a0
AttackedWait	0xa8eb799e
Attacks	0xd38c09b4
Attempt	0x296495b4
AttemptCollision	0x9918dd93
AttitudeAdjust	0x5d9c4292
AughLeft	0x1cf5f08b
AughRight	0xdf262986
Auth	0x9c21cc88
AuthApology	0x35b936b0
AuthCandy	0x85c8dcaa
AuthCheck	0xe08bcaab
AuthCheerBank	0x7144b9bf
AuthDialog	0x9cbc30f5
AuthGreet	0x416e58f3
AuthGreetChoices	0x1d92abfa
AuthIntimidate	0x2829ac8c
AuthIntimidateFace	0xe1d535c4
AuthSurprise	0xd579d0d1
AuthTarget	0x51944da3
AuthTargetAct	0xf15168e8
AuthVomit	0x834e41fa
Authority	0x9f34c7ff
AuthorityBribe	0x91547cdb
AuthorityExit	0xddcb59a1
AuthorityExit2	0x4952f390
AuthorityExitSpeak	0xf5e2c0d2
AuthorityFight	0x71f07da0
AuthorityFightStim	0x9eb73bcb
AuthorityFightStimCreate	0x4a8ffbad
AuthorityGrabOpp	0x680c93bc
AuthorityGrabOpps	0x8b593fff
AuthorityRelease	0x30ff01fc
AuthorityTemp	0x4f6057a3
AutoAim	0xa28f6db1
AutoAimOFF	0xf58422f5
AutoAimON	0x6d9b71e9
AutoFaceTarget	0x01ca9db0
AutoFire1	0xf47437c1
AutoFire2	0xf57437c1
AutoFireCheck	0x7f52c4f3
AutoReversalOpps	0x15d726b2
Automatic	0x838c05bb
Average	0x19140ba6
AverseCheck	0x3c1bb3c8
AvoidanceTest	0x96b9f186
AwMan	0x84f5b780
AxeKickFollowup	0x600090d3
AxeKick_Grap_GV	0xa13012fb
AxeKick_Grap_RCV	0x63ba51fa
AxeKick_R	0x13efb9d6
AxeKicks	0x5fe841e7
Axehandle	0xd6d036d9
B	0x42000080
BACKUP	0x3add24d6
BANGCRCH_DEAF	0x4dff78f3
BANGCRCH_LOOK	0xae118ef4
BANGSTND_DEAF	0xfa5df4c8
BANGSTND_STUN	0xdae1faca
BANGSTND_TAP	0xcfc33ce4
BARK	0x8031e988
BBALL_RESET	0x9d569393
BBGun	0x24c6738f
BBallCross	0xcf6914d8
BBallHoop	0xbd3a1c8b
BBallHoopInaccurate	0xd2e41d90
BBallIdle	0x61a53b8b
BBallIdleLoadAnims	0x6fb6af86
BBallReady	0x8a75a0dd
BBall_Hoop	0x8e503dc2
BBgunNoTarget	0x0a8f2dc4
BBgunTarget	0x996396ce
BBrawl	0x4882b2e9
BCatcher	0x22951ebb
BEG	0xe86b1180
BELLHIT	0x38ae08a1
BFaceObjective	0x96621fe2
BFleeObjective	0x31fa6682
BFleeOnPathObjective	0xc991b9e5
BFleeOnRoadObjective	0x4e19d9a4
BFollowFocus	0xbd32e4e4
BFollowPath	0x042ad4e2
BGetOnVehicle	0xb5037683
BIKEGAR	0x53bf9bfc
BIKERUNOVER	0xcae47bb9
BIdle	0xa2176390
BLANK	0x6438c990
BMXGate	0xe84122cf
BMXRumble	0x3ec444ec
BMXTrack	0xba28fce4
BMoveObjective	0x721c5ef7
BODYSHOTDOWN	0x92791299
BODYSHOTRIB1	0xfa1af19a
BODYSHOTRIB2	0xfb1af19a
BODYSHOTRIB3	0xfc1af19a
BODYSHOTUP	0x3b2435e9
BODYSTUN	0x845bf7ff
BONK	0xf2d9ec88
BOOM	0x77daec88
BOSS_Darby	0xae9f17ae
BOSS_Russell	0x105a89e9
BOXCROSS	0xc1f7fba3
BOXJAB	0x0ce6b4ce
BOXLEFTHOOK	0x5577bab8
BOXLSPECIAL	0x8c23afe5
BOXRIGHTHOOK	0xcc339db7
BOXRSPECIAL	0xcea311b2
BRDOOR	0x4a4fb180
BRDoor	0x4a4fb180
BRNCH_R01	0x2f57c293
BRNCH_R01B	0x4f9d729c
BRNCH_R02	0x3057c293
BRNCH_R02B	0xd29d729c
BRNCH_R03	0x3157c293
BRNCH_R03B	0x559e729c
BRNCH_R04	0x3257c293
BRNCH_R04B	0xd89e729c
BRNCH_R05	0x3357c293
BRNCH_R05B	0x5b9f729c
BRSwitch	0xe01c5db6
BRace	0x5f049791
BS1Harass	0x409adfff
BS1Responses	0x0ee731ad
BS1Taunt	0x5e6cc2cd
BS1TauntBack	0x91473eca
BS1TauntBackDown	0xa734a4d9
BS1Wait	0x6114ca89
BStopRace	0x919f369c
BULLY	0x42d30092
BUNCHOFPANTIES	0x698542a4
BUNCHOFPHOTOS	0xa45beb8a
BURTONCOMEON	0xbf1847d8
BURTONPOINT	0x94c35cfa
BURTON_DODGE_007	0x20dec7ae
BURTON_DODGE_011	0x9ddec7ae
BUSDOORS	0x95f2bc87
BUSTED	0x53485eb7
BW02	0xc7e2ee88
BWander	0xd7b3828f
B_COWER_S	0xffd345ae
B_DEFEN_F	0xc85563e5
B_DEFEN_S	0xd55563e5
B_DISMISS	0x45ddb7b8
B_GREET_A	0x0adaa6b7
B_PRAISE_F	0x14f2f184
B_PRAISE_S	0x21f2f184
B_Striker_A	0xad7d39b5
B_TAUNT_A	0xefe0ffca
B_TAUNT_U	0x03e1ffca
B_WAVE_F	0x659b0cd1
B_WAVE_S	0x729b0cd1
Back	0xd329e988
BackBounceFloat	0xa1c168e6
BackBounceSmall	0x74acb9ca
BackBounceSmallNoFX	0xdf81c6df
BackBreaker	0x4d040ac1
BackCharge	0x938cf3f6
BackGrapples	0x83c706b7
BackGroundHit	0xfd01a5cf
BackHit	0xf8c9d994
BackLeft	0x5a7dfaab
BackLeftHit	0xb5f7649e
BackManual	0xc939fdd0
BackManualEnd	0x4eab77e0
BackPunch	0xdfe78bc9
BackPunch_Charged	0xc0150cfa
BackRight	0x99de09eb
BackRightHit	0xdacb52d7
BackUp	0x3add24d6
BackUpToWall	0x0b3563ef
Back_1	0x39e224d6
Back_2	0x3ae224d6
Backbreaker	0x4d040ac1
BackgroundActions	0xa370d99b
Backward	0xf3cc72ad
BagMarbles	0x220791f6
BagMrblsBute	0x94e03390
Bail	0xe62ce988
BailOut	0xdc3850fe
BailOutGoofy	0x12561aad
Balance	0xd8b97fb1
BalanceBeam	0x4b926bb4
BalanceLoco	0xbb39c5b5
BalanceMe	0x443821ab
Ball	0x6f2ee988
Ball4	0x01c3528f
BallControl	0x32f6b9fc
BallGroundAttacks	0x0dd76bcb
BallIdle	0xdfb1c794
BallInTeam0	0xeb96b0a4
BallInTeam0Court	0xe0ba7994
BallInTeam0Court_WithBall	0xf0e6f2b8
BallInTeam0Court_WithOutBall	0x44a9f794
BallInTeam0OutZone	0x47d42ce1
BallInTeam0OutZone_WithBall	0xc58049a6
BallInTeam0OutZone_WithOutBall	0x3bdef5c2
BallInTeam1	0xec96b0a4
BallInTeam1Court	0x5306fe8f
BallInTeam1Court_WithBall	0x6967b18b
BallInTeam1Court_WithOutBall	0x87d7058b
BallInTeam1OutZone	0x529492d8
BallInTeam1OutZone_WithBall	0x06b09bea
BallInTeam1OutZone_WithOutBall	0x9607919f
BallStopped	0xae217dc2
BallThrown	0xdb514994
BallToss	0x8eec4396
BallTossCam	0xe59c34d4
Balloonproj	0xf00d90f4
Balls	0x20c3528f
Banana	0xe5909bd7
BananaPeel	0xed1b27df
Bank	0x742fe988
BankA	0x9d48538f
BankB	0x9e48538f
BankC	0x9f48538f
BankD	0xa048538f
Bank_Load	0x7dd05193
BannedWeapon	0x42ad29a6
BarUpHold	0xd55270b1
BarVault	0x8b9c5ca8
BarellLadder	0x5087c3e8
Bark	0x8031e988
Bark2	0xb254548f
BarkLoop	0x088cbde8
BarksWhileRunning	0x51aa88e4
BarrelLad	0xb10255fe
BarserkGrapple	0x41f44899
BarserkGrappleMoves	0x0d3625ba
BarserkGrapple_Antic	0x237a89f9
BarserkGrapple_Loco	0xa548b3f5
BarserkGrapple_RunCyc	0x702633df
BarserkGrapple_Success	0x7d3dc3aa
BarserkTired	0xee27cc92
Base	0xfd31e988
BaseBall	0x7cdd94f9
BaseWithCollissionOn	0x556a7cc3
Baseball	0x7cdd94f9
BaseballToss	0xab8d3292
BasketBall	0x8d8c1ab7
Bat	0xe9691180
BatCombatBasic	0x99d76dca
Bathroom	0x9ad1eaab
Bathroom_1	0x38dd1c80
Bathroom_2	0x39dd1c80
Bathroom_3	0x3add1c80
Bathroom_4	0x3bdd1c80
Batweapons	0xc6fc3edb
BballIntro	0xefc7dec0
BdrDoorL	0xb24d5c8c
BeHarsh	0xb7225bd9
BeScared	0x9f0226a9
BeadBrac	0x68b6888b
Beaker	0x1a13179c
BearHug	0x76b0bfe0
BearHugCyc	0x9b0ee1ab
BearHugEscape_FALSE	0x571c54da
BearHugFinish	0x1d927c8e
Bearded	0x1f9cbee0
BeardedAnimations	0x0ee4d1ed
BeardedCall	0xd9eb6bb4
BeardedEat	0xc90c8ea4
BeardedFart	0xc4d7d2b4
BeardedIdle	0x8f863ab5
BeardedInit	0x6f233db5
BeardedKiss	0x957480b5
BeardedSexy	0xded791b6
BeardedWave	0x0c011ab7
Bearhug	0x76b0bfe0
Beatrice	0xdf9a86a6
BeatriceFreakOut	0x562802e3
Bed	0xe56b1180
Beef	0xf836ea88
BeefActions	0xa5797884
BeefApproach	0x24f59ea6
BeefClearFlag	0x8946c4d5
BeefExit	0x06d01d9d
BeefResponse1	0x602deff4
BeefStart	0x1a1c76db
BeforeAndAfterUsingDoor	0x4ee6afd0
BeforeStart	0xdf66eab6
Beg	0xe86b1180
BegFrom	0x66ee78c8
BeginWorkout	0x2c3e839e
Behind	0xd2b0069d
BeingLifted	0xd96a45f6
BellyDown	0xf83ca398
BellyDownGetUp	0x69b1b3e3
BellyDownGetUpTurn180	0xa38ca1d2
BellyUp	0xf1270da1
BellyUpGetUp	0x443283fe
BellyUpGetUpGetUp	0x8d265cc3
BellyUpGetUpTurn180	0x0c5697bd
BellydownGetUp	0x69b1b3e3
Bi01	0x4838eb88
Bi02	0x4938eb88
BifKickOut	0x05755ab4
BiffKO	0x4724f8e2
BigTag	0x3a171ee3
BigWatch	0x03accf90
Bike	0x2d46eb88
BikeAttackSpeechNode	0xbd41a7ac
BikeAuthority	0x06a583aa
BikeAuthorityAttackObj	0xa9d9e5f4
BikeBuyX	0x13a40cc3
BikeCombat	0xc57ef3ba
BikeCombatActions	0x744f99bf
BikeCrash	0x1a7898e0
BikeCrashAuth	0xd69dbede
BikeCrashExec	0xab9548df
BikeDummyIdle	0x97bdbd9c
BikeGar	0x53bf9bfc
BikeGarage1X	0xaf3e61a1
BikeGarage2X	0x323f61a1
BikeGeneralObjectives	0x3d0fc797
BikeJackLeft	0xffc006fb
BikeJackLeftRCV	0xe62817a7
BikeJackRight	0x087c50de
BikeJackRightRCV	0x591c2fc9
BikeJacking	0x3ab2edab
BikeLockpick	0xf10721cc
BikeLookAt	0x571ce192
BikeMountX	0x440c348f
BikeOn	0x5067a3e3
BikePark1X	0x5a32998b
BikePark2X	0xdd32998b
BikePark3X	0x6033998b
BikePark4X	0xe333998b
BikePattern	0x1325ba93
BikeProjectiles	0xad1d17e3
BikeReactions	0xed9d07e2
BikeStolen	0x200144cb
BikeStolenFace	0x597b63f1
BikeStorageX	0x02c876da
BikeTapX	0xaad770c5
BikeUpright	0xbc5a63b3
Bike_Cam	0xadabeac6
Bikes	0x5ae96490
BillyclubCombatBasic	0xdad620c1
Bitch	0x9a436790
Bite	0xc84aeb88
